current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,29 dk.,"27,8 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,10 dk.,"4,3 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,18 dk.,"13,4 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,15 dk.,"8,7 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,26 dk.,"20,2 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,15 dk.,"6,1 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,27 dk.,"24,5 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,28 dk.,"17,2 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"7,5 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,33 dk.,"28,7 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,9 dk.,"4,5 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,6 dk.,"2,5 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,21 dk.,"18,6 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,14 dk.,"8,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,31 dk.,"20,3 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,18 dk.,"16,7 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,30 dk.,"27,9 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,8 dk.,"4,1 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,18 dk.,"9,3 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,10 dk.,"7,2 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,12 dk.,"5,6 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,25 dk.,"14,7 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,12 dk.,"10,3 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,20 dk.,"19,4 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,19 dk.,"8,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,16 dk.,"9,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,21 dk.,"7,2 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,14 dk.,"11,4 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,14 dk.,"4,9 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"13,2 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,24 dk.,"20,2 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,33 dk.,"28,1 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,27 dk.,"17,6 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,15 dk.,"6,8 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,31 dk.,"20,6 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,18 dk.,"15,8 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,14 dk.,"8,0 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,27 dk.,"14,2 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,30 dk.,"23,2 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,23 dk.,"19,8 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,7 dk.,"2,9 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,26 dk.,"23,9 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,22 dk.,"15,0 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,18 dk.,"8,6 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,25 dk.,"21,2 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,16 dk.,"10,2 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,6 dk.,"2,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,21 dk.,"12,7 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,19 dk.,"9,6 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,21 dk.,"18,5 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,17 dk.,"9,1 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,9 dk.,"3,8 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,14 dk.,"10,0 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,5 dk.,"2,4 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"7,3 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,27 dk.,"26,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,21 dk.,"18,3 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,20 dk.,"14,2 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,25 dk.,"17,4 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,28 dk.,"24,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,28 dk.,"26,3 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,27 dk.,"14,5 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,24 dk.,"11,9 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,26 dk.,"16,4 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,8 dk.,"3,2 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,21 dk.,"17,6 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,29 dk.,"21,0 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,14 dk.,"6,1 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,15 dk.,"10,6 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,23 dk.,"19,3 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,14 dk.,"7,4 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,20 dk.,"8,7 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,27 dk.,"21,9 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,7 dk.,"2,8 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,28 dk.,"22,0 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,9 dk.,"4,0 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,18 dk.,"7,3 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,12 dk.,"5,4 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,25 dk.,"8,3 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,31 dk.,"28,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,18 dk.,"14,7 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,27 dk.,"21,9 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,24 dk.,"15,4 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,25 dk.,"18,9 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,15 dk.,"10,9 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,19 dk.,"13,3 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,29 dk.,"28,6 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,15 dk.,"6,2 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,22 dk.,"20,0 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,9 dk.,"4,0 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,19 dk.,"7,5 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,25 dk.,"17,4 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,32 dk.,"28,8 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,10 dk.,"5,6 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,20 dk.,"17,8 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,14 dk.,"9,5 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,17 dk.,"13,5 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,9 dk.,"3,4 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,23 dk.,"19,3 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,29 dk.,"25,3 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,9 dk.,"3,7 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,15 dk.,"15,3 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,32 dk.,"29,2 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,27 dk.,"22,7 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,17 dk.,"10,0 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,14 dk.,"12,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,34 dk.,"30,2 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"12,6 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,26 dk.,"18,0 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,14 dk.,"6,4 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,15 dk.,"12,6 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,20 dk.,"15,4 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,26 dk.,"19,9 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,29 dk.,"19,2 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,19 dk.,"12,0 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,22 dk.,"7,2 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,19 dk.,"10,0 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,16 dk.,"8,3 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,24 dk.,"19,1 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,10 dk.,"5,8 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,8 dk.,"4,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,23 dk.,"18,6 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,13 dk.,"8,5 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,44 dk.,"34,3 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,6 dk.,"2,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,19 dk.,"7,9 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,16 dk.,"15,1 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,23 dk.,"19,1 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,7 dk.,"2,7 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,20 dk.,"8,9 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,19 dk.,"16,8 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,15 dk.,"7,2 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,32 dk.,"22,0 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,22 dk.,"13,3 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,25 dk.,"16,7 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,36 dk.,"29,8 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,18 dk.,"13,5 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,18 dk.,"8,1 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,24 dk.,"17,9 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,21 dk.,"12,6 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,23 dk.,"11,8 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,23 dk.,"13,5 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,11 dk.,"7,1 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,7 dk.,"2,5 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,17 dk.,"13,8 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,17 dk.,"17,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,18 dk.,"6,7 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,11 dk.,"4,5 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,24 dk.,"21,6 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,26 dk.,"18,9 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,32 dk.,"31,5 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"13,4 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,17 dk.,"13,5 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,39 dk.,"29,6 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,19 dk.,"15,6 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,21 dk.,"12,4 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,15 dk.,"6,7 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,9 dk.,"5,0 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,14 dk.,"5,4 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,22 dk.,"16,8 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,14 dk.,"6,3 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,22 dk.,"11,8 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"19,8 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,29 dk.,"26,5 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,18 dk.,"14,7 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,20 dk.,"9,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,18 dk.,"10,2 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,12 dk.,"6,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
